Venue,Venue ID,Venue Latitude,Venue Longitude,Venue Category
Conad,5ca38d11f1936e003527e726,40.86011875,14.27587964,Supermarket
Coop,4cff55bc7c5637044ba6a9f0,40.86271164285298,14.270109678471966,Supermarket
Pizzeria Sofia,4c9d11547c096dcbac83c7d1,40.86046766933438,14.269844109672945,Pizza Place
Piscina Militare Albricci,5a12e6bf61e53b2ff44d4a48,40.862115,14.2758,Pool
3p arredo,5475f8de498e3c86ae566a3b,40.86633774,14.27558282,Furniture / Home Store
Naples Experience Hostel,590cb6d31c675b2cd7ebbf9f,40.866966,14.2695055,Hostel
Pizzeria Pellone,4b979ac7f964a520270b35e3,40.85611474500562,14.27399138920022,Pizza Place
Sfogliatelab,546ed9c5498e591c7c4f6f6b,40.85332459276892,14.271498588001494,Candy Store
Lello Granite,4e5a1e33e4cd875e8eb72882,40.855262152831564,14.267368229823582,Juice Bar
Caffe' Mexico,4c9484f3f244b1f7e5d7221d,40.85297914459485,14.271306233242724,Café
Piazza Nazionale,4dd92c13b0fb8af380b04544,40.85863797119625,14.274006636471364,Plaza
Stelle Hotel (The Businest),5303b67711d20c41b07953ef,40.85447324398323,14.27370054915159,Hotel
Kilo,4c7f879e2042b1f7b907c3ad,40.85707608678381,14.278036448049269,Italian Restaurant
Cuori di Sfogliatella,572f2b4f498efaf00478d430,40.853432868142136,14.271690825730458,Dessert Shop
O' Scugnizzo,519e5e65498edf84801f867f,40.85482139035897,14.27130353582191,Pizza Place
Eccellenze costiera,56f6594e498e7f81191ad692,40.853113,14.272437,Dessert Shop
Pizzeria Sofia,4c9d11547c096dcbac83c7d1,40.86046766933438,14.269844109672945,Pizza Place
'A Sfugliatella,533ef928498ed9e41f999962,40.85585403442383,14.2739839553833,Café
Lucignolo Bella Pizza,4de94c26d4c0faa56445f51e,40.85780454975593,14.273156273859547,Pizza Place
OVS,50964f1fe4b0b6c7182dcb22,40.860298756898324,14.275698939536033,Clothing Store
Bar Sabato,4e4e225b2271a1bdc3cb97cc,40.85874537219097,14.274239468937497,Café
Burger King,59e71c7ddd844271997a26ea,40.853285,14.271730999999999,Fast Food Restaurant
Grand Hotel Europa,4d9f263151632d431f552e5d,40.85439,14.272789999999999,Hotel
B&B Firenze 32,4f8f097fe4b040530b8495bd,40.8544922931408,14.270590829005029,Bed & Breakfast
Caffè Ferrieri,4d5a1e84c88da1cd61954168,40.853443686141325,14.271703737427218,Café
Hostaria Mediterraneo,4f67ae70e4b06ee733a80e05,40.85471596369383,14.27498907845252,Mediterranean Restaurant
Conad,5ca38d11f1936e003527e726,40.86011875,14.27587964,Supermarket
Pizzeria Amabile,4ce6704f678aa0933d24dcea,40.85677057896977,14.27823743132454,Pizza Place
El Cafesino,4d2ebb2373e5a093562f54cf,40.857932664097866,14.278203357313805,Café
Binario 24,52368bcc11d2cc2df6506d57,40.852886658561424,14.275011793953135,Platform
Binario 18,4f545429e4b02d0eb57ee07c,40.85281307213499,14.274858464393356,Platform
Fly Food,4c3c4ae886ce328f7d7dab2d,40.857241130791024,14.27858952990618,Restaurant
Pasticceria Benincasa,50d3508ce4b0e5585f124c43,40.86048849382126,14.227612340588665,Dessert Shop
Nuovo Teatro Sanità,526abb4911d2a44e2eb31a08,40.85941512746785,14.247619500444216,Theater
Cantina del Gallo,4c59ad992091a5931e7f5dd0,40.8577400395247,14.244847297668455,Pizza Place
Museo Archeologico Nazionale,4c1907a2d4d9c9282d53f029,40.85317532862563,14.250722659768062,History Museum
Hotel Piazza Bellini,4bcb6ffd0687ef3b91bfddcc,40.850463483903475,14.251416073289725,Hotel
Palazzo dello Spagnolo,51667b06e4b00f4de9289f35,40.856843099842266,14.254414542139447,Historic Site
Galleria Principe di Napoli,4d434a30e5f5548161a5fb17,40.85199620964146,14.250299445136205,Shopping Mall
slash napoli,54936f72498efdb6a1110c4f,40.85063004463701,14.250610070271854,Bar
Da Concettina ai Tre Santi,4f9ef3fbe4b0ef2f72a3bce8,40.85750949827373,14.252234271978722,Pizza Place
Pizzeria Lombardi,4c838157d92ea093f9785472,40.85559567251163,14.25635119455784,Pizza Place
Libreria Berisio,550ee593498e446e1f0f8318,40.84940538217767,14.25114938774787,Bookstore
Spazio Nea,4eaaf65861af01ea2a95dd2d,40.850177760012016,14.25206763107147,Art Gallery
Pizzeria Sorbillo,4b92fe3af964a520382d34e3,40.850345430971984,14.255328073770821,Pizza Place
Teatro Bellini,4cf287891c158cfa7c2ad8b5,40.851234846534815,14.250920505739751,Theater
Piazza Vincenzo Bellini,4dfd4a49814df5e64def751a,40.84984303480388,14.252102126254087,Plaza
Hotel Correra 241 Lifestyle,4bc887b4dc55eee14388e8ac,40.850974909987606,14.249111867318295,Hotel
Re Lazzarone,59071b85dd12f8527b5bfe11,40.852588,14.251698999999999,Restaurant
Osteria Carmela,4d7cb882136bf04d6efa638d,40.85117,14.2513,Italian Restaurant
Port'Alba,4fb4d69de4b0fbb02d93b67e,40.84944801189313,14.250506163021054,Historic Site
Perditempo,4b8e61dbf964a520202033e3,40.849704116639316,14.252615113402516,Bar
Conservatorio di musica San Pietro a Majella,4d1088c55584f04d7d315816,40.849734171080826,14.252173164939554,Music School
Napoli Notte,520422d7498e1bf7d15e5c5f,40.85071440470338,14.255074639808724,Cocktail Bar
Poppella,5534081e498ebe4679bc3eb5,40.85732,14.25385,Dessert Shop
Porta di San Gennaro,4d035fe5e350b60c1bab7c42,40.855338503625774,14.256005849620907,Historic Site
Alter Ego,542873a5498eefacefae22ee,40.85085457754722,14.25189494439575,Music Venue
Caffè Letterario,4f6624f9e4b075c714bc9046,40.84996635890539,14.252078678217867,Café
Il Birraiuolo - Craft Beer Bar,54d3e89e498eb8dbbdf758e5,40.8504222885865,14.250740110874176,Beer Bar
pasticceria G. Mazzaro,50cde153e4b0c490c867a594,40.85043360300876,14.255594228406913,Café
Bourbon Street Jazz Club,4d41da22e6b788bf7dc348f4,40.850241718392674,14.25074815750122,Jazz Club
Complesso Museale di Santa Maria delle Anime del Purgatorio ad Arco,4ec8eee89a52756c57666d7d,40.85049791091891,14.255805742337186,Church
Un SorRiso Integrale,4cf10fa7c9af6dcbd7e5967f,40.84985760845529,14.252396610171127,Vegetarian / Vegan Restaurant
Campagnola,4ddd4b3dc65bfd579e26a713,40.85068416135135,14.256296842206329,Mediterranean Restaurant
La Cantina di Via Sapienza,4ca33126d7c33704467c9e62,40.85177722674293,14.253944704284944,Italian Restaurant
Pizzeria Capasso,4e4a772545dd81ecad8cde53,40.855255,14.256070999999999,Pizza Place
Il Taschino,50143f61e4b097af8a7e5861,40.84990468531539,14.252115471786931,Pub
Voglia di Graffa,51211967e4b0e90c69c1fe36,40.850343362275574,14.255233626423399,Donut Shop
Pizzeria Vesi,4d4d552e9ee1a35db06e24df,40.84985608989045,14.253766664926353,Pizza Place
Vitto pitagorico,576bd379498e2dd64d2a49a6,40.852897,14.249814,Vegetarian / Vegan Restaurant
Caffè Diaz,55f55cf0498e36137010cbd5,40.850285,14.254724,Café
Teatro Romano,4e9c20925503cfce74dfa4cd,40.85220750695208,14.25690976660608,Historic Site
Bar e Pasticceria Luigi Esposito,4c70975fb5a5236af9f95052,40.85349949333599,14.246174792533296,Bakery
La Tana dell'Arte,4f1b2306e4b0889e04fdda11,40.85157750886353,14.250426972696395,Pizza Place
Piazza Cavour,4c8ce4ca5e048cfabd9dd0cd,40.855549502432105,14.25509167408047,Plaza
Bar Pricipe di Napoli,52cbf4b3498e832b804355a6,40.853343563261866,14.2514463858764,Café
Piazza Museo,580dbf2638fa948f645f8abf,40.852985,14.250237,Plaza
La Campagnola - Pizzeria & Trattoria,55c127ba498e5236c52a2a98,40.855899810791016,14.255708694458008,Italian Restaurant
Naples Pizza Hostel,4c2871a5360cef3b2b12bedc,40.852202155455025,14.256099015785287,Hostel
Costantinopoli 104 Hotel,4bd760b7304fce72f07933ab,40.85045007500442,14.251074851161286,Hotel
Volver Café,4d5f04aae4fe54818ecb6e9e,40.850075291485325,14.250645797564292,Nightclub
Le Stanze Del Vicere,4bd84c8b2ecdce7265b5d0f2,40.85638028175777,14.249050312159385,Hotel
Vicoletti & Soriano 44,4df4943b88772e1f8157b5b4,40.8497872474124,14.248902797698975,Bed & Breakfast
Cantina del Gallo,4c59ad992091a5931e7f5dd0,40.8577400395247,14.244847297668455,Pizza Place
Catacombe di San Gennaro,4bc1d2312a89ef3b64bef288,40.865062616802504,14.247205877524346,Cemetery
Museo di Capodimonte,4b44708df964a520f2f425e3,40.86654101895334,14.25057766259452,Museum
Tondo di Capodimonte,4ded0b6981305725078e6f29,40.86665189173782,14.248016946714857,Plaza
Grand Hotel Capodimonte,4d8343f740a7a35dbdcef1bd,40.865696427903316,14.247695286729774,Hotel
Imperatore,4eca347e49010f98cfa87068,40.86877622994873,14.235316952850967,Fast Food Restaurant
Stairs cofee and shop,55b797c7498e2e39cdd52404,40.869227,14.236210999999999,Café
Parco del Poggio,4c71766c9c6d6dcb727fd57a,40.867055906797674,14.239313124886225,Park
OVS,4ddbbff2091a19449efcd60b,40.86846945467747,14.233164558871046,Clothing Store
Poseidon,4d3485155017a0936fc85b9b,40.86933761516428,14.23615648751634,Café
Carrefour Express,4d497fd4f53c8cfa8fbd1847,40.85825,14.230157,Convenience Store
Pasticceria Benincasa,50d3508ce4b0e5585f124c43,40.86048849382126,14.227612340588665,Dessert Shop
Catacombe di San Gennaro,4bc1d2312a89ef3b64bef288,40.865062616802504,14.247205877524346,Cemetery
Catacombe San Gaudioso,5178fc3ae4b09dfb1828f2e0,40.85960033243149,14.248767421813293,Historic Site
Nuovo Teatro Sanità,526abb4911d2a44e2eb31a08,40.85941512746785,14.247619500444216,Theater
Tondo di Capodimonte,4ded0b6981305725078e6f29,40.86665189173782,14.248016946714857,Plaza
Grand Hotel Capodimonte,4d8343f740a7a35dbdcef1bd,40.865696427903316,14.247695286729774,Hotel
Imperatore,4eca347e49010f98cfa87068,40.86877622994873,14.235316952850967,Fast Food Restaurant
OVS,4ddbbff2091a19449efcd60b,40.86846945467747,14.233164558871046,Clothing Store
Jemming Panoramic Idro Exclusive Club,4e3d12a41495bf24a5d59e3c,40.86504149001213,14.230392025018256,Pool
Farmacia Maddaloni,4e178e8745dd120c12063cbf,40.868694100580896,14.228730714918571,Pharmacy
Expert,4e0dec27a8099e1526035a4a,40.86883989166333,14.225234985351562,Electronics Store
OVS,4ddbbff2091a19449efcd60b,40.86846945467747,14.233164558871046,Clothing Store
Jemming Panoramic Idro Exclusive Club,4e3d12a41495bf24a5d59e3c,40.86504149001213,14.230392025018256,Pool
Farmacia Maddaloni,4e178e8745dd120c12063cbf,40.868694100580896,14.228730714918571,Pharmacy
Mister Coffee,4df8f31362847bdf4fedec66,40.86875135102128,14.232971533361942,Café
Caffetteria Varriale,4e2e82c58877341a5148ce9d,40.86367392702525,14.225273433643489,Café
Metro Colli Aminei (L1),4d6e8ef42e6ea093298a1f50,40.869594419341404,14.228432178497314,Metro Station
Da Concettina ai Tre Santi,4f9ef3fbe4b0ef2f72a3bce8,40.85750949827373,14.252234271978722,Pizza Place
Palazzo dello Spagnolo,51667b06e4b00f4de9289f35,40.856843099842266,14.254414542139447,Historic Site
Pizzeria E Trattoria La Taverna Di Toto’,5c9760299be522002c3f7e31,40.859442,14.250275,Pizza Place
Basilica Santa Maria Della Sanità,4f8c55f4e4b029818cf0041b,40.859372443650265,14.249331878238687,Historic Site
Poppella,5534081e498ebe4679bc3eb5,40.85732,14.25385,Dessert Shop
Starita,4b7d8f92f964a520d3c62fe3,40.8560086738344,14.246328899549527,Pizza Place
Museo Archeologico Nazionale,4c1907a2d4d9c9282d53f029,40.85317532862563,14.250722659768062,History Museum
Pizzeria Lombardi,4c838157d92ea093f9785472,40.85559567251163,14.25635119455784,Pizza Place
Catacombe San Gaudioso,5178fc3ae4b09dfb1828f2e0,40.85960033243149,14.248767421813293,Historic Site
Nuovo Teatro Sanità,526abb4911d2a44e2eb31a08,40.85941512746785,14.247619500444216,Theater
Porta di San Gennaro,4d035fe5e350b60c1bab7c42,40.855338503625774,14.256005849620907,Historic Site
Pizzeria Capasso,4e4a772545dd81ecad8cde53,40.855255,14.256070999999999,Pizza Place
Oliva da Carla e Salvatore,57d681e8498ea8849be4e924,40.85944,14.248870000000002,Pizza Place
Carrefour Express,4e3c07c552b1a04aff043bee,40.85588844246083,14.25722290703286,Convenience Store
Vitto pitagorico,576bd379498e2dd64d2a49a6,40.852897,14.249814,Vegetarian / Vegan Restaurant
Piazza Cavour,4c8ce4ca5e048cfabd9dd0cd,40.855549502432105,14.25509167408047,Plaza
La Campagnola - Pizzeria & Trattoria,55c127ba498e5236c52a2a98,40.855899810791016,14.255708694458008,Italian Restaurant
Le Stanze Del Vicere,4bd84c8b2ecdce7265b5d0f2,40.85638028175777,14.249050312159385,Hotel
Caffetteria Vittoria,4e33069045dd6987a1749cc5,40.855063,14.255107999999998,Café
Piazza Museo,580dbf2638fa948f645f8abf,40.852985,14.250237,Plaza
Pizzeria E Trattoria La Taverna Di Toto’,5c9760299be522002c3f7e31,40.859442,14.250275,Pizza Place
Basilica Santa Maria Della Sanità,4f8c55f4e4b029818cf0041b,40.859372443650265,14.249331878238687,Historic Site
Da Concettina ai Tre Santi,4f9ef3fbe4b0ef2f72a3bce8,40.85750949827373,14.252234271978722,Pizza Place
Palazzo dello Spagnolo,51667b06e4b00f4de9289f35,40.856843099842266,14.254414542139447,Historic Site
Catacombe San Gaudioso,5178fc3ae4b09dfb1828f2e0,40.85960033243149,14.248767421813293,Historic Site
Poppella,5534081e498ebe4679bc3eb5,40.85732,14.25385,Dessert Shop
Nuovo Teatro Sanità,526abb4911d2a44e2eb31a08,40.85941512746785,14.247619500444216,Theater
Oliva da Carla e Salvatore,57d681e8498ea8849be4e924,40.85944,14.248870000000002,Pizza Place
Catacombe di San Gennaro,4bc1d2312a89ef3b64bef288,40.865062616802504,14.247205877524346,Cemetery
Parco del Poggio,4c71766c9c6d6dcb727fd57a,40.867055906797674,14.239313124886225,Park
Grand Hotel Capodimonte,4d8343f740a7a35dbdcef1bd,40.865696427903316,14.247695286729774,Hotel
Risto Zazà,4e960b846da11364e69788f7,40.86864332813255,14.243980079262029,Fast Food Restaurant
Pizzeria E Trattoria La Taverna Di Toto’,5c9760299be522002c3f7e31,40.859442,14.250275,Pizza Place
Basilica Santa Maria Della Sanità,4f8c55f4e4b029818cf0041b,40.859372443650265,14.249331878238687,Historic Site
Da Concettina ai Tre Santi,4f9ef3fbe4b0ef2f72a3bce8,40.85750949827373,14.252234271978722,Pizza Place
Palazzo dello Spagnolo,51667b06e4b00f4de9289f35,40.856843099842266,14.254414542139447,Historic Site
Catacombe San Gaudioso,5178fc3ae4b09dfb1828f2e0,40.85960033243149,14.248767421813293,Historic Site
Poppella,5534081e498ebe4679bc3eb5,40.85732,14.25385,Dessert Shop
Nuovo Teatro Sanità,526abb4911d2a44e2eb31a08,40.85941512746785,14.247619500444216,Theater
Oliva da Carla e Salvatore,57d681e8498ea8849be4e924,40.85944,14.248870000000002,Pizza Place
Museo Archeologico Nazionale,4c1907a2d4d9c9282d53f029,40.85317532862563,14.250722659768062,History Museum
Starita,4b7d8f92f964a520d3c62fe3,40.8560086738344,14.246328899549527,Pizza Place
Da Concettina ai Tre Santi,4f9ef3fbe4b0ef2f72a3bce8,40.85750949827373,14.252234271978722,Pizza Place
Palazzo dello Spagnolo,51667b06e4b00f4de9289f35,40.856843099842266,14.254414542139447,Historic Site
Galleria Principe di Napoli,4d434a30e5f5548161a5fb17,40.85199620964146,14.250299445136205,Shopping Mall
slash napoli,54936f72498efdb6a1110c4f,40.85063004463701,14.250610070271854,Bar
Hotel Correra 241 Lifestyle,4bc887b4dc55eee14388e8ac,40.850974909987606,14.249111867318295,Hotel
Teatro Bellini,4cf287891c158cfa7c2ad8b5,40.851234846534815,14.250920505739751,Theater
Poppella,5534081e498ebe4679bc3eb5,40.85732,14.25385,Dessert Shop
Re Lazzarone,59071b85dd12f8527b5bfe11,40.852588,14.251698999999999,Restaurant
Osteria Carmela,4d7cb882136bf04d6efa638d,40.85117,14.2513,Italian Restaurant
Alter Ego,542873a5498eefacefae22ee,40.85085457754722,14.25189494439575,Music Venue
Il Birraiuolo - Craft Beer Bar,54d3e89e498eb8dbbdf758e5,40.8504222885865,14.250740110874176,Beer Bar
Vitto pitagorico,576bd379498e2dd64d2a49a6,40.852897,14.249814,Vegetarian / Vegan Restaurant
Bar e Pasticceria Luigi Esposito,4c70975fb5a5236af9f95052,40.85349949333599,14.246174792533296,Bakery
La Cantina di Via Sapienza,4ca33126d7c33704467c9e62,40.85177722674293,14.253944704284944,Italian Restaurant
Le Stanze Del Vicere,4bd84c8b2ecdce7265b5d0f2,40.85638028175777,14.249050312159385,Hotel
Piazza Museo,580dbf2638fa948f645f8abf,40.852985,14.250237,Plaza
Bar Pricipe di Napoli,52cbf4b3498e832b804355a6,40.853343563261866,14.2514463858764,Café
La Tana dell'Arte,4f1b2306e4b0889e04fdda11,40.85157750886353,14.250426972696395,Pizza Place
Piazza Cavour,4c8ce4ca5e048cfabd9dd0cd,40.855549502432105,14.25509167408047,Plaza
Costantinopoli 104 Hotel,4bd760b7304fce72f07933ab,40.85045007500442,14.251074851161286,Hotel
Parco del Poggio,4c71766c9c6d6dcb727fd57a,40.867055906797674,14.239313124886225,Park
Tibet,4f7481fde4b07e696356c50f,40.86409928283225,14.239767323031753,Mountain
Caffetteria Capodimonte,507fccece4b0d17b70c5f760,40.86594495205075,14.243344183614056,Café
Tibet,4f7481fde4b07e696356c50f,40.86409928283225,14.239767323031753,Mountain
OVS,4ddbbff2091a19449efcd60b,40.86846945467747,14.233164558871046,Clothing Store
Expert,4e0dec27a8099e1526035a4a,40.86883989166333,14.225234985351562,Electronics Store
Antica Trattoria Napoletana Antonio La Trippa,4fe719fde5e8318a77d177aa,40.86904138345773,14.222639370548821,Trattoria/Osteria
Napoli Napoli,4c892dbcf53b236a64f4aca6,40.868979402671684,14.22273605946358,Pizza Place
Basilica Santa Maria Della Sanità,4f8c55f4e4b029818cf0041b,40.859372443650265,14.249331878238687,Historic Site
Pizzeria E Trattoria La Taverna Di Toto’,5c9760299be522002c3f7e31,40.859442,14.250275,Pizza Place
Da Concettina ai Tre Santi,4f9ef3fbe4b0ef2f72a3bce8,40.85750949827373,14.252234271978722,Pizza Place
Palazzo dello Spagnolo,51667b06e4b00f4de9289f35,40.856843099842266,14.254414542139447,Historic Site
Catacombe San Gaudioso,5178fc3ae4b09dfb1828f2e0,40.85960033243149,14.248767421813293,Historic Site
Poppella,5534081e498ebe4679bc3eb5,40.85732,14.25385,Dessert Shop
Nuovo Teatro Sanità,526abb4911d2a44e2eb31a08,40.85941512746785,14.247619500444216,Theater
Oliva da Carla e Salvatore,57d681e8498ea8849be4e924,40.85944,14.248870000000002,Pizza Place
Piazza Cavour,4c8ce4ca5e048cfabd9dd0cd,40.855549502432105,14.25509167408047,Plaza
La Campagnola - Pizzeria & Trattoria,55c127ba498e5236c52a2a98,40.855899810791016,14.255708694458008,Italian Restaurant
Le Stanze Del Vicere,4bd84c8b2ecdce7265b5d0f2,40.85638028175777,14.249050312159385,Hotel
Centro Commmerciale Azzurro,56e1939e498eac868d5d402d,40.836303046479244,14.19137240664253,Department Store
H&M,56d32fa1498e63498ea5e022,40.836341,14.191734,Clothing Store
"Centro Commerciale ""Sanpaolo""",4da6dc954df0260c3e9aaff1,40.83604018529242,14.190722240388315,Shopping Mall
La Boulangerie Focacceria,4ccfcc45f6378cfad1c7b0d6,40.83651518047145,14.189405521067016,Bakery
Parco San Paolo,4e45836462845e1d3c84f2db,40.8356384606855,14.18941119655524,Park
Centro Commmerciale Azzurro,56e1939e498eac868d5d402d,40.836303046479244,14.19137240664253,Department Store
H&M,56d32fa1498e63498ea5e022,40.836341,14.191734,Clothing Store
Centro Polifunzionale di Soccavo,4ef4b2d7775b96fb058d90b2,40.84250518407629,14.19534220518485,Basketball Court
Pizzeria La Facoltà,4ddb9a9cae60aa30018fe80e,40.83873414874775,14.188202322664068,Pizza Place
+400° Gradi,56eddb7a498e8f6519dac042,40.844414,14.2066965,Pizza Place
Caffe Toraldo,4c18e3e34ff90f47a6080f49,40.842564954770324,14.20835723414916,Café
Pasticceria Bellavia,50e2ba04e4b0b76a3ed5af67,40.84445822022814,14.206989266495606,Café
Bar Carem,4ef45f00a17cd725e3a12f40,40.84490858916615,14.203698188066484,Café
Associazione Health in Progress Organizzazione di Eventi Ecm in Ambito Sanitario,5df9e4f315521a0008e895d1,40.84186,14.19997,Event Service
Pizzeria La Bella Figliola 2,4d850711f9f3a1cd86f9c264,40.84927784047422,14.18420686875187,Pizza Place
Family Room,4ef136068b8151e566c376ce,40.851439,14.184435,Theater
Luigi Improta Sas Di Guido Improta,508934f6e4b0db195ed92519,40.84742323265743,14.192027620681374,Garden Center
Pirò,4f09adbb7beb43e7efd1d41e,40.84578614516185,14.199507236480713,Gastropub
MD Discount,4ef45ae6a17cd725e3a0bc85,40.84649987485109,14.20560995966772,Grocery Store
Croce di piperno,4f09b70b7beb43e7efd2dc4b,40.8483426582387,14.198801815509794,Historic Site
Bar Carem,4ef45f00a17cd725e3a12f40,40.84490858916615,14.203698188066484,Café
Sole 365,57b6d83d498e6378f6d8bfc9,40.841466,14.199179999999998,Supermarket
Circumflegrea Piave (L5),4e1c5fe952b1c2b69f343067,40.84287308639637,14.206041346380953,Light Rail Station
Pizzeria Porzio,58cfbd7a040d5346421be0e9,40.84067,14.19851,Pizza Place
Carpe Diem Metropizza,4ef4d584469075d095229be7,40.84541564760382,14.204003623227182,Pizza Place
Pasticceria Bellavia,50e2ba04e4b0b76a3ed5af67,40.84445822022814,14.206989266495606,Café
belvedere,541d8b58498ee81c3caade59,40.856522,14.190813,Scenic Lookout
Sole 365,57b6d83d498e6378f6d8bfc9,40.841466,14.199179999999998,Supermarket
H&M,56d32fa1498e63498ea5e022,40.836341,14.191734,Clothing Store
Centro Polifunzionale di Soccavo,4ef4b2d7775b96fb058d90b2,40.84250518407629,14.19534220518485,Basketball Court
Pizzeria Porzio,58cfbd7a040d5346421be0e9,40.84067,14.19851,Pizza Place
Associazione Health in Progress Organizzazione di Eventi Ecm in Ambito Sanitario,5df9e4f315521a0008e895d1,40.84186,14.19997,Event Service
Circumflegrea Piave (L5),4e1c5fe952b1c2b69f343067,40.84287308639637,14.206041346380953,Light Rail Station
Accademia,4cba23094c60a0935a6a44ca,40.84113894382377,14.209038384750006,Nightclub
Supermercato  Deco',4f911456e4b076d2c919da97,40.83745075849175,14.209401666397214,Grocery Store
Caffe Toraldo,4c18e3e34ff90f47a6080f49,40.842564954770324,14.20835723414916,Café
Associazione Health in Progress Organizzazione di Eventi Ecm in Ambito Sanitario,5df9e4f315521a0008e895d1,40.84186,14.19997,Event Service
Luigi Improta Sas Di Guido Improta,508934f6e4b0db195ed92519,40.84742323265743,14.192027620681374,Garden Center
Bar Tabacchi Nappi,4e3c09221495bf24a5c71702,40.846627723546156,14.192668964071519,Café
Circumflegrea Traiano (L5),4e8360fc02d58d31af73e836,40.844972999999996,14.194375,Light Rail Station
+400° Gradi,56eddb7a498e8f6519dac042,40.844414,14.2066965,Pizza Place
Caffe Toraldo,4c18e3e34ff90f47a6080f49,40.842564954770324,14.20835723414916,Café
Sporting Club Musella,4f453175e4b0b7292f57a587,40.8429363673157,14.212523656093605,Soccer Field
Pasticceria Bellavia,50e2ba04e4b0b76a3ed5af67,40.84445822022814,14.206989266495606,Café
MD Discount,4ef45ae6a17cd725e3a0bc85,40.84649987485109,14.20560995966772,Grocery Store
Pirò,4f09adbb7beb43e7efd1d41e,40.84578614516185,14.199507236480713,Gastropub
Bar Tabacchi Nappi,4e3c09221495bf24a5c71702,40.846627723546156,14.192668964071519,Café
Luigi Improta Sas Di Guido Improta,508934f6e4b0db195ed92519,40.84742323265743,14.192027620681374,Garden Center
Todis,4c94997d94a0236a5ee68d12,40.84699890700903,14.1990257978002,Grocery Store
Pirò,4f09adbb7beb43e7efd1d41e,40.84578614516185,14.199507236480713,Gastropub
sporting club mediterraneo,4e7a0b91d4c0d1bf6707da3d,40.847883741499466,14.20451447031378,Soccer Field
Todis,4c94997d94a0236a5ee68d12,40.84699890700903,14.1990257978002,Grocery Store
Carpe Diem Metropizza,4ef4d584469075d095229be7,40.84541564760382,14.204003623227182,Pizza Place
Sole 365,57b6d83d498e6378f6d8bfc9,40.841466,14.199179999999998,Supermarket
Pizzeria Porzio,58cfbd7a040d5346421be0e9,40.84067,14.19851,Pizza Place
Centro Polifunzionale di Soccavo,4ef4b2d7775b96fb058d90b2,40.84250518407629,14.19534220518485,Basketball Court
Associazione Health in Progress Organizzazione di Eventi Ecm in Ambito Sanitario,5df9e4f315521a0008e895d1,40.84186,14.19997,Event Service
Croce di piperno,4f09b70b7beb43e7efd2dc4b,40.8483426582387,14.198801815509794,Historic Site
Pizzeria Pub da Mario,4e3c079652b1a04aff0438ef,40.847344282375204,14.197294667705874,Pizza Place
Sole 365,57b6d83d498e6378f6d8bfc9,40.841466,14.199179999999998,Supermarket
Pizzeria Porzio,58cfbd7a040d5346421be0e9,40.84067,14.19851,Pizza Place
Masseria Del Borro,4e86f8a34690f9498621b19c,40.8412080023496,14.179530513876092,Food
sporting club mediterraneo,4e7a0b91d4c0d1bf6707da3d,40.847883741499466,14.20451447031378,Soccer Field
Largo San Martino,4c1045206b7e2d7fbc752735,40.844185611977956,14.240578534302184,Plaza
Castel Sant'Elmo,4bb4f4a00fb7b71300bcbf8a,40.844407775352025,14.239091703811093,Castle
Belvedere Di San Martino,556705f5498ee2d4feddae39,40.84416102480422,14.240650805666867,Scenic Lookout
Certosa di San Martino,4c9f5a2254c8a1cde10c964b,40.844174885990775,14.24067362545423,Church
Museo di San Martino,4ce93ec0595cb1f72c8acd14,40.843810863814454,14.240289652674766,Art Museum
Pedamentina a San Martino,51bdcd98498e3cd961ee0363,40.84566924790632,14.243528331935304,Trail
San Francesco Al Monte Hotel Naples,4bc88778dc55eee10f88e8ac,40.843206836018055,14.244564878660526,Hotel
Morrigan,4dcd8dc0fa7664b7c6919e2f,40.84372955816367,14.235626525869884,Pub
diWine,5059c769e4b0fbd82872bde0,40.84421546024512,14.235595418792276,Wine Bar
Archivio Storico,51784831e4b0cca38650fd35,40.84419742886004,14.234750061674307,Bar
Frank Malone,4bdb3c982a3a0f475010aeb6,40.845851445673006,14.237177371144067,Pub
Palazzo Magnocavallo B&B,5278d76611d26928eab1a351,40.84441451495511,14.245855808258055,Bed & Breakfast
Ristorante Renzo e Lucia,4e0244ee1f6ef39c2945d3ac,40.845211792873904,14.238995240126467,Italian Restaurant
Carrefour Express,4cde792df8cdb1f789498b12,40.839645000000004,14.241512,Convenience Store
Arx Café,4cd169d92fd9b60ccdbe86eb,40.844469591944645,14.239940591619707,Café
America Hall,4d2233ec6e8c37042f8a09a0,40.8454717725281,14.237411185754258,Movie Theater
Museo Napoli Novecento,4ff1a4ece4b0dccbdddb9fea,40.84370796546732,14.239551578733526,Art Museum
Funicolare Centrale - Petraio,4ca0fe050df79c74b9cc301a,40.84123287287681,14.238860607147215,Cable Car
Eagle Gym,4c852243d4e237041ac77f88,40.84590060231145,14.241857914687364,Gym
Funicolare di Montesanto - Corso Vittorio Emanuele,4ca0f2ce0df79c74607a301a,40.846132394161636,14.242010592649455,Cable Car
Pizzeria Da Eduardo,4d777adb8963f04d7893ec37,40.84130466583427,14.24367916400647,Pizza Place
Bar Luciano,4d5cbda13f92236a2162e21d,40.84085708582742,14.243190887762712,Café
Scala Montesanto,51a9d9a9498ebe067d5063c8,40.846501,14.242273999999998,Trail
