index,Borough,Latitude,Longitude
3007,Montecalvario,40.83974873380248,14.243918457711196
3008,Montecalvario,40.84509359891338,14.241657800308884
3009,Montecalvario,40.84642010653994,14.242758483340642
3010,Montecalvario,40.846667113982015,14.248381522574583
3011,Montecalvario,40.84855764515942,14.24102087930617
3012,Montecalvario,40.84721727013614,14.245362620349507
3013,Montecalvario,40.8482674858391,14.240451027710192
3014,Montecalvario,40.84872968513,14.238869335324361
3015,Montecalvario,40.847170742366266,14.239265479622183
3016,Montecalvario,40.84900598026705,14.238322437804952
3017,Montecalvario,40.84530281277883,14.246118562948974
3018,Montecalvario,40.847974828257584,14.239162823934617
3019,Montecalvario,40.844717709560186,14.24309695262191
3020,Montecalvario,40.845643184413106,14.240749367473542
3021,Montecalvario,40.844263826248884,14.24794163905348
3022,Montecalvario,40.84636328843828,14.249211479680492
3023,Montecalvario,40.84047885945303,14.248469759369566
3024,Montecalvario,40.84057987698231,14.248020642853275
3025,Montecalvario,40.846767457873604,14.241749243565069
3026,Montecalvario,40.84270710130973,14.242676086275846
3027,Montecalvario,40.845140462274635,14.23902001752525
3028,Montecalvario,40.847102883052806,14.238796674312404
3029,Montecalvario,40.84468540208099,14.248490349556578
3030,Montecalvario,40.84615253185179,14.248659459208257
3031,Montecalvario,40.84277255344441,14.24472180365756
3032,Montecalvario,40.84897670706895,14.240650480695116
3033,Montecalvario,40.844630631288325,14.248412905750962
3034,Montecalvario,40.84518990405308,14.242335512898924
3035,Montecalvario,40.846112173114086,14.248146187187443
3036,Montecalvario,40.84504809644648,14.244626226428402
3037,Montecalvario,40.84486895250226,14.244328179948518
3038,Montecalvario,40.845783778676655,14.239403447250746
3039,Montecalvario,40.84422030960767,14.248449959866418
3040,Montecalvario,40.8458441453963,14.2400397050916
3041,Montecalvario,40.847011287451835,14.238405336740076
3042,Montecalvario,40.84892142876536,14.24045083608182
3043,Montecalvario,40.84462572821295,14.243559519301082
3044,Montecalvario,40.844451881916356,14.245058065194314
3045,Montecalvario,40.84789505046909,14.238922191388323
3046,Montecalvario,40.844717417235785,14.244541200166127
3047,Montecalvario,40.84312734182218,14.24493741540704
3048,Montecalvario,40.842994843110205,14.248354832169435
3049,Montecalvario,40.84526399070211,14.244002387680228
3050,Montecalvario,40.844080960328085,14.246915922883783
3051,Montecalvario,40.848166695932846,14.240035419854538
3052,Montecalvario,40.844283716650004,14.242678139505047
3053,Montecalvario,40.840099484168405,14.241180982959284
3054,Montecalvario,40.8397698790777,14.242917930314452
3055,Montecalvario,40.845676797137706,14.242033940116482
3056,Montecalvario,40.84117589365529,14.241917434327023
3057,Montecalvario,40.84113940551607,14.245893229766136
3058,Montecalvario,40.846949855641206,14.2391186848297
3059,Montecalvario,40.847290172371416,14.240956538249616
3060,Montecalvario,40.84024607727753,14.243012334146668
3061,Montecalvario,40.841914546212344,14.240268716035994
3062,Montecalvario,40.84921149039533,14.237062670348202
3063,Montecalvario,40.84361399941347,14.244256760756503
3064,Montecalvario,40.84658980759175,14.238211337272544
3065,Montecalvario,40.8477065356294,14.248866575442952
3066,Montecalvario,40.84791810308522,14.242205141221447
3067,Montecalvario,40.841358957638505,14.243389329622378
3068,Montecalvario,40.84779235461391,14.24282857621205
3069,Montecalvario,40.84526015022669,14.241059873198664
3070,Montecalvario,40.846761417735834,14.2399217835743
3071,Montecalvario,40.848011261208306,14.249262717712334
3072,Montecalvario,40.843072545937616,14.24246099145184
3073,Montecalvario,40.843504929206425,14.243133994179619
3074,Montecalvario,40.83962496819982,14.24151173993539
3075,Montecalvario,40.84547694695248,14.246454949384308
3076,Montecalvario,40.847928312041816,14.238327146846395
3077,Montecalvario,40.840475007188935,14.24363816035605
3078,Montecalvario,40.83988410708469,14.242289134675909
3079,Montecalvario,40.84597120975529,14.241318402891677
3080,Montecalvario,40.843939322068536,14.246772861549102
3081,Montecalvario,40.847283062841065,14.238334983133047
3082,Montecalvario,40.84699195309286,14.245519565622917
3083,Montecalvario,40.84001786531961,14.246728829249495
3084,Montecalvario,40.8439777021573,14.246185930072013
3085,Montecalvario,40.84336867754926,14.243551046609037
3086,Montecalvario,40.84784009404994,14.241868100653218
3087,Montecalvario,40.84405494271572,14.245676709410315
3088,Montecalvario,40.84848904776493,14.23920405680628
3089,Montecalvario,40.8474532173039,14.244074967307379
3090,Montecalvario,40.84322260522297,14.245538080994654
3091,Montecalvario,40.84134814726772,14.242709298586126
3092,Montecalvario,40.84139755967117,14.247321083919326
3093,Montecalvario,40.839605595185986,14.24177711928245
3094,Montecalvario,40.84550268346305,14.24738612735061
3095,Montecalvario,40.84104553098632,14.245911199528692
3096,Montecalvario,40.84062717165406,14.240397056615445
3097,Montecalvario,40.847629654131374,14.247320409022073
3098,Montecalvario,40.842965066796324,14.245516729412188
3099,Montecalvario,40.846470050402004,14.240023494812975
3100,Montecalvario,40.84318187403511,14.24834921119105
3101,Montecalvario,40.84904234761516,14.23884215212074
3102,Montecalvario,40.845387768309855,14.239881503578047
3103,Montecalvario,40.84933073819628,14.237935550495687
3104,Montecalvario,40.84842791155266,14.237672152486478
3105,Montecalvario,40.84670428312936,14.2382199078844
3106,Montecalvario,40.84710799242962,14.246059146979368
3107,Montecalvario,40.846669433203225,14.2476202472977
3108,Montecalvario,40.84690528004013,14.240915985630334
3109,Montecalvario,40.843894241612325,14.24886643654244
3110,Montecalvario,40.84652359221755,14.244047137351176
3111,Montecalvario,40.84545158015038,14.243861706917468
3112,Montecalvario,40.841631880498795,14.24792407257474
3113,Montecalvario,40.84777040391999,14.24352209411262
3114,Montecalvario,40.847397766910454,14.24260359444138
3115,Montecalvario,40.846737356189315,14.239115244321347
3116,Montecalvario,40.846108105786655,14.239466437809524
3117,Montecalvario,40.846612918196726,14.246096772616777
3118,Montecalvario,40.84769940305387,14.241820300373766
3119,Montecalvario,40.84900452388859,14.239237537737443
3120,Montecalvario,40.84941085972872,14.238108069833544
3121,Montecalvario,40.84179426276356,14.245960487989574
3122,Montecalvario,40.84777555855855,14.238354986586645
3123,Montecalvario,40.84678121017528,14.24728561610945
3124,Montecalvario,40.843493662647056,14.242781111371208
3125,Montecalvario,40.84654397527308,14.241863423722812
3126,Montecalvario,40.84053202468559,14.2484547882956
3127,Montecalvario,40.84126220808535,14.248567241595364
3128,Montecalvario,40.84318004648065,14.245673861822265
3129,Montecalvario,40.847045204585484,14.247905939207394
3130,Montecalvario,40.846649668676584,14.245357809470207
3131,Montecalvario,40.84662586886937,14.239233023507722
3132,Montecalvario,40.846485168843955,14.246642371174225
3133,Montecalvario,40.84723031645317,14.242937496746459
3134,Montecalvario,40.84040348433359,14.241969221456861
3135,Montecalvario,40.84648827125237,14.247074491439863
3136,Montecalvario,40.8462179820277,14.242431554547201
3137,Montecalvario,40.84020628345764,14.24079563741242
3138,Montecalvario,40.84845661719454,14.242223642123893
3139,Montecalvario,40.84673689039424,14.247486032679085
3140,Montecalvario,40.84032244052524,14.240843733602112
3141,Montecalvario,40.844071632361114,14.243462092018701
3142,Montecalvario,40.844583792226366,14.240743674382466
3143,Montecalvario,40.84393485910005,14.248111026961928
3144,Montecalvario,40.84711268321556,14.248633289447406
3145,Montecalvario,40.84460907071598,14.24504774313082
3146,Montecalvario,40.8465473514884,14.24893246512427
3147,Montecalvario,40.84400453299127,14.24720676368685
3148,Montecalvario,40.84013019878666,14.243601411065367
3149,Montecalvario,40.84598587653231,14.243092321749755
3150,Montecalvario,40.84107570803759,14.24331535821259
3151,Montecalvario,40.84544919643568,14.242334770614951
3152,Montecalvario,40.844989075733295,14.24870027619347
3153,Montecalvario,40.84680642896286,14.244116636544383
3154,Montecalvario,40.84037518890568,14.240014091316482
3155,Montecalvario,40.84442811635237,14.245195709603086
3156,Montecalvario,40.84168413015494,14.246908696183684
3157,Montecalvario,40.844917364753556,14.243093540041334
3158,Montecalvario,40.8416207611847,14.240759746720952
3159,Montecalvario,40.845440949896776,14.240320783696239
3160,Montecalvario,40.84676301674713,14.246257533008151
3161,Montecalvario,40.845257764449826,14.24272646972294
3162,Montecalvario,40.84442386907503,14.240384739136827
3163,Montecalvario,40.84417751168206,14.248185378236995
3164,Montecalvario,40.848788556933705,14.239492943495767
3165,Montecalvario,40.8411315242478,14.239611059436786
3166,Montecalvario,40.846721212225866,14.241309096568443
3167,Montecalvario,40.84262445658076,14.246636924567047
3168,Montecalvario,40.84874647784009,14.239720797671387
3169,Montecalvario,40.8403858520037,14.24378985503439
3170,Montecalvario,40.84965823688266,14.23895103065977
3171,Montecalvario,40.84578313478146,14.248268160119002
3172,Montecalvario,40.84892246608166,14.238251870660994
3173,Montecalvario,40.84105543675168,14.243863799837802
3174,Montecalvario,40.848748805446064,14.237313571578941
3175,Montecalvario,40.84887473564518,14.240092563894425
3176,Montecalvario,40.84494825203732,14.244961663555767
3177,Montecalvario,40.84748555895634,14.24776931831946
3178,Montecalvario,40.844864856894006,14.243892145459567
3179,Montecalvario,40.84822181569762,14.23829906104394
3180,Montecalvario,40.84813038627967,14.24197923184299
3181,Montecalvario,40.84088222033364,14.246151313317505
3182,Montecalvario,40.847477320168636,14.24082852425211
3183,Montecalvario,40.84830288165189,14.239981383640053
3184,Montecalvario,40.840490548612664,14.241615971499167
3185,Montecalvario,40.84051369016607,14.247528805079213
3186,Montecalvario,40.8410328086834,14.241383088544541
3187,Montecalvario,40.84225878419018,14.2456877398408
3188,Montecalvario,40.84549716098869,14.24523979965502
3189,Montecalvario,40.84708661824256,14.247431779823177
3190,Montecalvario,40.84039779749391,14.244605602818114
3191,Montecalvario,40.84522962727223,14.24456690164701
3192,Montecalvario,40.84061101734852,14.240230300209364
3193,Montecalvario,40.84149342833671,14.239055799841905
3194,Montecalvario,40.83931624233451,14.24098262694466
3195,Montecalvario,40.848630980009744,14.237817888106305
3196,Montecalvario,40.842593645070274,14.245950190897322
3197,Montecalvario,40.84387710829547,14.243241321744573
3198,Montecalvario,40.84096392262657,14.248389884481004
3199,Montecalvario,40.84128342913879,14.244876228612702
3200,Montecalvario,40.84386118864641,14.246378051157752
3201,Montecalvario,40.84308273154387,14.247991828631836
3202,Montecalvario,40.842793745975165,14.244927628892391
3203,Montecalvario,40.84820636440495,14.239000867355951
3204,Montecalvario,40.846511939051986,14.244334418187009
3205,Montecalvario,40.848098389190945,14.243251900059915
3206,Montecalvario,40.84079112674619,14.240599764436826
3207,Montecalvario,40.840032564919795,14.240481582361365
3208,Montecalvario,40.842541929509565,14.24643605772694
3209,Montecalvario,40.84062261619562,14.24532568441929
3210,Montecalvario,40.84668828594495,14.24121886802496
3211,Montecalvario,40.84001119696496,14.243301069985044
3212,Montecalvario,40.84767868441701,14.249046922497847
3213,Montecalvario,40.84167558406194,14.24519326595766
3214,Montecalvario,40.84554387471773,14.243108618826325
3215,Montecalvario,40.84153079230049,14.242898738981715
3216,Montecalvario,40.844759385309956,14.240825334939368
3217,Montecalvario,40.849444658334306,14.239021841101161
3218,Montecalvario,40.84383517533254,14.246597057788291
3219,Montecalvario,40.84557029207487,14.242917492347619
3220,Montecalvario,40.846457039014304,14.247994634352796
3221,Montecalvario,40.8454163381903,14.240206555889051
3222,Montecalvario,40.8463905587925,14.243057203897719
3223,Montecalvario,40.84772891101062,14.248163122949705
3224,Montecalvario,40.84352893063905,14.2472338408346
3225,Montecalvario,40.84001124813853,14.246976911934532
3226,Montecalvario,40.840072557652405,14.240484144143226
3227,Montecalvario,40.840517376088634,14.242214057396925
3228,Montecalvario,40.842121445497035,14.248246631574293
3229,Montecalvario,40.84669175047305,14.244732120481967
3230,Montecalvario,40.8442883157461,14.240541092312446
3231,Montecalvario,40.84662077788099,14.240405700981078
3232,Montecalvario,40.84017209571126,14.24343569295427
3233,Montecalvario,40.84011638263813,14.243730867102995
3234,Montecalvario,40.8478526409229,14.238969525257614
3235,Montecalvario,40.840468580757424,14.248114124766692
3236,Montecalvario,40.84668657491047,14.248714048656192
3237,Montecalvario,40.84445959534466,14.248655221119433
3238,Montecalvario,40.84030760844977,14.245594461123138
3239,Montecalvario,40.847341490069844,14.242424853198042
3240,Montecalvario,40.84394499062387,14.244033666591552
3241,Montecalvario,40.84594854739675,14.24166481000445
3242,Montecalvario,40.8412982164801,14.245076921627343
3243,Montecalvario,40.84576990370457,14.248576014538715
3244,Montecalvario,40.84094114615223,14.242605115790532
3245,Montecalvario,40.84840028994706,14.242483777825079
3246,Montecalvario,40.84230557914283,14.242125762367674
3247,Montecalvario,40.841777917002624,14.246456189937891
3248,Montecalvario,40.84718829979956,14.23905322392284
3249,Montecalvario,40.845274799068015,14.248152545925274
3250,Montecalvario,40.845742755036625,14.240210260063378
3251,Montecalvario,40.84222512102012,14.245986580426212
3252,Montecalvario,40.843087952572986,14.246141379032968
3253,Montecalvario,40.844764301440684,14.240552746654416
3254,Montecalvario,40.840370949621395,14.247796878327232
3255,Montecalvario,40.848566333026184,14.240237495495133
3256,Montecalvario,40.84734278932583,14.244590161542241
3257,Montecalvario,40.84546092858021,14.241307746501981
3258,Montecalvario,40.83998162024576,14.241902906076728
3259,Montecalvario,40.84765340651922,14.243990170255497
3260,Montecalvario,40.847424581737975,14.239666821407987
3261,Montecalvario,40.84805324735818,14.242102114561352
3262,Montecalvario,40.84892076720678,14.237219965534738
3263,Montecalvario,40.84304741308482,14.242384369187059
3264,Montecalvario,40.84517499467582,14.248753573692484
3265,Montecalvario,40.84169290862101,14.240088714702656
3266,Montecalvario,40.84859882114805,14.23677477018469
3267,Montecalvario,40.84474799116088,14.24804734560609
3268,Montecalvario,40.84570957849878,14.24717542596855
3269,Montecalvario,40.847355064752776,14.23903004213411
3270,Montecalvario,40.846111174779764,14.246773227585738
3271,Montecalvario,40.84438369782963,14.243177736153397
3272,Montecalvario,40.8412485332817,14.243804784273635
3273,Montecalvario,40.83995937229826,14.245402709954476
3274,Montecalvario,40.840685435081724,14.247834542058353
3275,Montecalvario,40.84103667979539,14.244637117500842
3276,Montecalvario,40.848426039047474,14.241566358624498
3277,Montecalvario,40.841060287852066,14.245511926134755
3278,Montecalvario,40.84751974772059,14.240092723857854
3279,Montecalvario,40.83957032419173,14.242581137157469
3280,Montecalvario,40.84703219739335,14.24854561531028
3281,Montecalvario,40.84555780825818,14.248807531526847
3282,Montecalvario,40.848077377986456,14.237664805679909
3283,Montecalvario,40.84878367182763,14.240537193328349
3284,Montecalvario,40.847830908356116,14.243058066857047
3285,Montecalvario,40.84545453622994,14.23914090650412
3286,Montecalvario,40.846318572540014,14.248760882480807
3287,Montecalvario,40.847278982865,14.246702144438139
3288,Montecalvario,40.84370984215307,14.244038181376636
3289,Montecalvario,40.84173585232607,14.243098093089074
3290,Montecalvario,40.84375925911551,14.244338805327848
3291,Montecalvario,40.84194448874725,14.240208902699889
3292,Montecalvario,40.84539552985737,14.239849873956004
3293,Montecalvario,40.84894120249859,14.23929234534647
3294,Montecalvario,40.84359824118309,14.247231667227728
3295,Montecalvario,40.84524846642244,14.248261896292929
3296,Montecalvario,40.8403992288704,14.244499242214077
3297,Montecalvario,40.84831982239167,14.237174182972645
3298,Montecalvario,40.83980813166825,14.241933326512747
3299,Montecalvario,40.84761712441136,14.249280652374877
3300,Montecalvario,40.84056877164711,14.24314376178701
3301,Montecalvario,40.844042231168615,14.241170223791666
3302,Montecalvario,40.84106465321376,14.241264873432534
3303,Montecalvario,40.847424550274596,14.248188989108968
3304,Montecalvario,40.84234473312848,14.24694919415593
3305,Montecalvario,40.84410550413799,14.247815282355036
3306,Montecalvario,40.84212790859291,14.240222620101907
3307,Montecalvario,40.84093197295667,14.247591699771787
3308,Montecalvario,40.84582602555863,14.243452887783047
3309,Montecalvario,40.84665422617648,14.245652071483617
3310,Montecalvario,40.84704195072591,14.248957189846882
3311,Montecalvario,40.84197174237704,14.243135057976566
3312,Montecalvario,40.84534579195036,14.242727075159808
3313,Montecalvario,40.846483502417975,14.246184003507615
3314,Montecalvario,40.84726139253742,14.23887499570933
3315,Montecalvario,40.847368122981855,14.245088294120478
3316,Montecalvario,40.84569889233961,14.243353409068439
3317,Montecalvario,40.84113418535627,14.247361160956931
3318,Montecalvario,40.84440587023406,14.242172186256246
3319,Montecalvario,40.843954192136636,14.24300392612059
3320,Montecalvario,40.84491664164587,14.248438297876538
3321,Montecalvario,40.84259379643866,14.245313994381117
3322,Montecalvario,40.846954883777535,14.245461978735545
3323,Montecalvario,40.84907234497794,14.237383197389862
3324,Montecalvario,40.84203249163304,14.241367496577059
3325,Montecalvario,40.84020193026701,14.247381109692908
3326,Montecalvario,40.839798176606216,14.243090338581432
3327,Montecalvario,40.84691701198745,14.241127384241087
3328,Montecalvario,40.84597777806052,14.242319164010821
3329,Montecalvario,40.847454472398695,14.240902902375597
3330,Montecalvario,40.84038066019718,14.247962026466643
3331,Montecalvario,40.84346997456779,14.24541793337203
3332,Montecalvario,40.84714546642039,14.238758418235527
3333,Montecalvario,40.84567252814251,14.245475939746704
3334,Montecalvario,40.84464210673955,14.245132616901943
3335,Montecalvario,40.841447443693646,14.248445699051732
3336,Montecalvario,40.84470944245943,14.248666345011717
3337,Montecalvario,40.84028342123132,14.246576628922321
3338,Montecalvario,40.84466233160809,14.247107216679128
3339,Montecalvario,40.84256167520051,14.248389420003969
3340,Montecalvario,40.84658557368928,14.2435504817059
3341,Montecalvario,40.84628443099798,14.249166054083714
3342,Montecalvario,40.84087899938497,14.240977046336148
3343,Montecalvario,40.843733267796985,14.245438495642308
3344,Montecalvario,40.84625823845038,14.248626542306635
3345,Montecalvario,40.842393768982305,14.245959920184319
3346,Montecalvario,40.84371588499148,14.246698250284858
3347,Montecalvario,40.84791259792648,14.242434829101564
3348,Montecalvario,40.84567447525313,14.238510501741066
3349,Montecalvario,40.84703466978437,14.247232573256328
3350,Montecalvario,40.842941455981155,14.243197280552264
3351,Montecalvario,40.84748038935482,14.24943216831126
3352,Montecalvario,40.84262696289745,14.245897464191971
3353,Montecalvario,40.846619038231,14.242604380997943
3354,Montecalvario,40.84620744612669,14.24907488113973
3355,Montecalvario,40.844414985061825,14.246348940204436
3356,Montecalvario,40.840251224752244,14.24323738035745
3357,Montecalvario,40.841284913098754,14.239383442111464
3358,Montecalvario,40.84466158509691,14.241968550550101
3359,Montecalvario,40.84367171902101,14.246636724755401
3360,Montecalvario,40.84670194258686,14.23973943646556
3361,Montecalvario,40.84270141536029,14.24656432101797
3362,Montecalvario,40.84839421222173,14.242581668508894
3363,Montecalvario,40.84863294738999,14.238377590877977
3364,Montecalvario,40.843824403636525,14.245735702798992
3365,Montecalvario,40.84688547150619,14.239780942796672
3366,Montecalvario,40.8414567518595,14.247136501144148
3367,Montecalvario,40.84808552956972,14.2416999104566
3368,Montecalvario,40.84344924924507,14.244478264792226
3369,Montecalvario,40.8448172408303,14.24769803319799
3370,Montecalvario,40.84293556380193,14.246747254082214
3371,Montecalvario,40.84027540899282,14.247821675095196
3372,Montecalvario,40.84796228845712,14.23833427686165
3373,Montecalvario,40.84753000052379,14.240199375302856
3374,Montecalvario,40.84820194453685,14.248047190139241
3375,Montecalvario,40.845465226767125,14.23867238898996
3376,Montecalvario,40.84711568499794,14.240146064320024
3377,Montecalvario,40.848613061717536,14.241824033855947
3378,Montecalvario,40.84574468722883,14.247954181101875
3379,Montecalvario,40.84881612931302,14.239076017313293
3380,Montecalvario,40.845051624718515,14.247936931529525
3381,Montecalvario,40.848706925505425,14.24006585146115
3382,Montecalvario,40.8424049335297,14.243679601394685
3383,Montecalvario,40.84709362407735,14.241743002982703
3384,Montecalvario,40.84841302981974,14.239813459039016
3385,Montecalvario,40.84213762067468,14.2436354032038
3386,Montecalvario,40.84265440395132,14.245659634526417
3387,Montecalvario,40.84008752834275,14.244415709559998
3388,Montecalvario,40.84155704670738,14.242654023125574
3389,Montecalvario,40.84290799495961,14.24621461979299
3390,Montecalvario,40.84712062557608,14.239416051562866
3391,Montecalvario,40.84724127132405,14.24350085751087
3392,Montecalvario,40.840452107431105,14.24812798092492
3393,Montecalvario,40.842020496556025,14.247004822734997
3394,Montecalvario,40.84760504289483,14.24399439043144
3395,Montecalvario,40.84672254123864,14.247947403714749
3396,Montecalvario,40.84005592251288,14.241720792775846
3397,Montecalvario,40.840778683226276,14.245600180314742
3398,Montecalvario,40.84912713713156,14.237177567222478
3399,Montecalvario,40.840133479072335,14.244416671260105
3400,Montecalvario,40.84066631264935,14.247371642752658
3401,Montecalvario,40.84679896469153,14.246686537704377
3402,Montecalvario,40.84002673369717,14.240563335395207
3403,Montecalvario,40.8477097694731,14.249435734765607
3404,Montecalvario,40.845135796853114,14.248458471624563
3405,Montecalvario,40.84745979985615,14.243569133456628
3406,Montecalvario,40.84147918592281,14.243733927200601
3407,Montecalvario,40.84766142407992,14.247693055012842
3408,Montecalvario,40.84179800657597,14.241473432341705
3409,Montecalvario,40.84472381754755,14.246397323595145
3410,Montecalvario,40.8405387431372,14.240820404614887
3411,Montecalvario,40.84041765404368,14.241348410895474
3412,Montecalvario,40.84330755660182,14.243530957164772
3413,Montecalvario,40.841258444147925,14.240745780624847
3414,Montecalvario,40.84163356098111,14.24102569567594
3415,Montecalvario,40.8448717600712,14.239372326850978
3416,Montecalvario,40.84949706875762,14.238616698660184
3417,Montecalvario,40.84673001956859,14.241040018779564
3418,Montecalvario,40.84090209531325,14.245281421190965
3419,Montecalvario,40.84032625250875,14.243567770402583
3420,Montecalvario,40.841511591522696,14.240052784164986
3421,Montecalvario,40.84624162196464,14.244610677775205
3422,Montecalvario,40.842925052067216,14.246225216140918
3423,Montecalvario,40.84263115746894,14.244314601629124
3424,Montecalvario,40.84095206173364,14.240181041995683
3425,Montecalvario,40.84634511752004,14.24284999418187
3426,Montecalvario,40.84594949895469,14.239799638915045
3427,Montecalvario,40.83985066656634,14.24110953434492
3428,Montecalvario,40.84501034001753,14.244897718870503
3429,Montecalvario,40.840140640842236,14.240456430465567
3430,Montecalvario,40.84493891712778,14.244523587625098
3431,Montecalvario,40.84877918322637,14.24026908520305
3432,Montecalvario,40.84497108652999,14.243982552774293
3433,Montecalvario,40.847838080006305,14.247702188689187
3434,Montecalvario,40.84613332233955,14.24309507665372
3435,Montecalvario,40.84270797604671,14.245886786723647
3436,Montecalvario,40.84341870509874,14.245676466105255
3437,Montecalvario,40.846149412559996,14.238278061421951
3438,Montecalvario,40.84013645185613,14.24319669496261
3439,Montecalvario,40.845908287985736,14.246459631222923
3440,Montecalvario,40.840777316818,14.240488285073113
3441,Montecalvario,40.84014438873409,14.241322482444541
3442,Montecalvario,40.84266995297054,14.24321576350833
3443,Montecalvario,40.840277261714874,14.243775002011173
3444,Montecalvario,40.84639812910029,14.238384840890001
3445,Montecalvario,40.84849201060478,14.23970812732344
3446,Montecalvario,40.845079072843006,14.241151664081272
3447,Montecalvario,40.848911362576075,14.237804717101783
3448,Montecalvario,40.8403152588133,14.245087022262272
3449,Montecalvario,40.84711494850082,14.248197240625101
3450,Montecalvario,40.844989456408385,14.24552018443405
3451,Montecalvario,40.84187229334369,14.245182218102725
3452,Montecalvario,40.84238384747184,14.243493238761863
3453,Montecalvario,40.845545791577294,14.242264520273205
3454,Montecalvario,40.8458389300045,14.245233648303364
3455,Montecalvario,40.845312448356324,14.247298118122695
3456,Montecalvario,40.84763922155955,14.238439177155374
3457,Montecalvario,40.84325270054341,14.246045362165225
3458,Montecalvario,40.84705797806615,14.240574828207142
3459,Montecalvario,40.84870763980287,14.241438550225812
3460,Montecalvario,40.845270111518964,14.248533126846448
3461,Montecalvario,40.84526585767333,14.238676518302796
3462,Montecalvario,40.8407468831484,14.247852922411443
3463,Montecalvario,40.84255716290545,14.2461772547145
3464,Montecalvario,40.844304367396674,14.248697179539823
3465,Montecalvario,40.8477427751466,14.247677038999015
3466,Montecalvario,40.84045529898212,14.244635315855714
3467,Montecalvario,40.84810474515145,14.248503364156678
3468,Montecalvario,40.84883276541186,14.239646817467582
3469,Montecalvario,40.84438223811655,14.242220004864903
3470,Montecalvario,40.8464807322543,14.245687613474146
3471,Montecalvario,40.84035980365636,14.247764276245176
3472,Montecalvario,40.84444330747829,14.24570454824044
3473,Montecalvario,40.84591804636836,14.245999796963286
3474,Montecalvario,40.84436193419605,14.244072534399146
3475,Montecalvario,40.84663527014347,14.239000890526707
3476,Montecalvario,40.84677499530799,14.247637822320783
3477,Montecalvario,40.849111026593654,14.240100922880357
3478,Montecalvario,40.8460484085038,14.247975421373987
3479,Montecalvario,40.843106863896956,14.244035321712008
3480,Montecalvario,40.83991094587485,14.243162392054074
3481,Montecalvario,40.84065683693055,14.246135511453765
3482,Montecalvario,40.84167721730481,14.239817459341213
3483,Montecalvario,40.847888132442435,14.242038695305293
3484,Montecalvario,40.846766032671376,14.239682424367508
3485,Montecalvario,40.84764604752532,14.238958407796941
3486,Montecalvario,40.846908823603485,14.247915565851553
3487,Montecalvario,40.84636137865578,14.244119735301409
3488,Montecalvario,40.839763622809045,14.243533350703576
3489,Montecalvario,40.84230763774334,14.246539004051499
3490,Montecalvario,40.847074552262924,14.242833076963414
3491,Montecalvario,40.84494434267727,14.240599237688775
3492,Montecalvario,40.839449398370945,14.242091115574567
3493,Montecalvario,40.84672449564611,14.246290721765833
3494,Montecalvario,40.846143964319985,14.243391175933498
3495,Montecalvario,40.84506298175294,14.240351279118125
3496,Montecalvario,40.84705810529028,14.238426162225776
3497,Montecalvario,40.84691280653369,14.238955972747922
3498,Montecalvario,40.84414014441503,14.248299470569362
3499,Montecalvario,40.84132169566495,14.244836303080861
3500,Pianura,40.85409562215114,14.142983317295485
3501,Pianura,40.87044013380217,14.185807890742277
3502,Pianura,40.85823918226748,14.18415168627296
3503,Pianura,40.84564552531515,14.172305535156818
3504,Pianura,40.8653244080758,14.165007327152132
3505,Pianura,40.85836878094097,14.150351667622383
3506,Pianura,40.84293252165026,14.178396151686982
3507,Pianura,40.858044242665976,14.17209174106608
3508,Pianura,40.84823795063061,14.171636287725814
3509,Pianura,40.871750585367195,14.177385422952696
3510,Pianura,40.863458943529636,14.144046133686711
3511,Pianura,40.85490651637747,14.188380042796474
3512,Pianura,40.846832187985406,14.165869775641221
3513,Pianura,40.86738284539108,14.163075018058825
3514,Pianura,40.8648797852184,14.16724285216344
3515,Pianura,40.86496549628088,14.140469166052426
3516,Pianura,40.857946824823664,14.166908843612532
3517,Pianura,40.83932337141505,14.168361012238222
3518,Pianura,40.85210192946969,14.15729670490733
3519,Pianura,40.852863241495484,14.155262129669806
3520,Pianura,40.85353280800391,14.160829664187775
3521,Pianura,40.85546448633173,14.13339659648305
3522,Pianura,40.86520145096818,14.145129863803083
3523,Pianura,40.858543726998285,14.14631564982752
3524,Pianura,40.865875787803795,14.145667885076247
3525,Pianura,40.84392034533246,14.177956784409146
3526,Pianura,40.858044427375006,14.188301592370795
3527,Pianura,40.864789237809816,14.187403057489446
3528,Pianura,40.855851922814175,14.153963870490712
3529,Pianura,40.867836174885696,14.14501605989034
3530,Pianura,40.85831916576746,14.176552622013645
3531,Pianura,40.86136144635337,14.138445978006613
3532,Pianura,40.85665414274075,14.170593701873686
3533,Pianura,40.86521569146853,14.149731676397353
3534,Pianura,40.853746151983266,14.162505135584018
3535,Pianura,40.85087781660415,14.161977168882007
3536,Pianura,40.85172836487638,14.161237391666079
3537,Pianura,40.86056664451338,14.173662660490974
3538,Pianura,40.86877146810315,14.173091932147383
3539,Pianura,40.85844938169082,14.171046566031377
3540,Pianura,40.86356006810426,14.175136719038443
3541,Pianura,40.86930072877624,14.161515154924066
3542,Pianura,40.86848089770035,14.157795812509962
3543,Pianura,40.857792883985006,14.167020126398532
3544,Pianura,40.850606413070956,14.17107101520063
3545,Pianura,40.86659584294769,14.142381093521951
3546,Pianura,40.86157675203958,14.187162082347848
3547,Pianura,40.849707112796196,14.18472721568642
